figure,Figure 5-C-12
figureTitle,Placing Reinforcing Steel Bars Production ........................................................................ 5-C-10
division,03
divisionName,Concrete
sourcePage,5-C-12
sourcePdfPage,12

Work Element Description,Unit,Fabricate,Erect and Strip,Clean and Move,Total Hours
03 21 10.60\nReinforcing in Place,,
Beams and girders\n(0010) #3 to #7\n(0020) #8 to #18,Ton\nTon,26.60\n15.76
Columns\n(0030) #3 to #7\n(0040) #8 to #18,Ton\nTon,28.37\n18.51
Footings\n(0050) #4 to #7\n(0060) #8 to #18,Ton\nTon,20.27\n11.82
Slab on grade\n(0070) #3 to #7,Ton,18.50
Walls\n(0080) #3 to #7\n(0090) #8 to #18,Ton\nTon,14.19\n10.64
"Dowels\n(0100) 2 feet long, deformed, #3–#6\n(0110) 12 inches long, smooth, #3",Each\nEach,0.041\n0.152
Minimum suggested crew size: four skilled laborers.,,
"Notes:\n1. Reinforcing bar is taken off by LF and converted to pounds or, for large quantities, tons.\nReinforcing bar is available in stock lengths of 20 feet. Refer to Figure 5-C-1 for sizes and\nweights of reinforcing bar.\n2. The estimator should list separately each size (by bar designation) and shape required. If\nspecifications and drawings don’t specify an overlap, the bars should be lapped not fewer\nthan 32 times the bar diameter, or not less than 24 inches. Add 10 percent for overlap and\nwaste.\n3. Placement of reinforcing steel includes handling into place, tying, supporting, and any\ncutting which becomes necessary at the site, such as cutting around imbedded items or\ncutting stock lengths of straight bars to fit slab dimensions.\n4. Man-hour estimates are based on all reinforcing steel being shop fabricated (cut to length\nand bent ready to place in the structure).\n5. If reinforcing steel is to be welded in place, use a 1.5 multiplier.\n6. Order three 4-pound rolls of the wire for each ton of rebar (16-gauge black annealed wire).",,
